0.,-0.003642522811304616
0.17811936547252571,-0.003642522811304616
1.1929262207004587,1.6937731072540743
1.6511555903618849,3.6949751397818034
2.520625785418982,10.576429234888082
3.493179376035844,18.89376582220845
4.057770411787203,24.92068406578396
4.72253082484929,30.081410384832523
5.080590817199994,32.94880434188719
5.690713388092597,34.94563534704135
6.60498661372867,37.22148359954104
7.365181124446789,37.7751470668585
8.227730526162418,39.189174422204815
9.749940809004315,41.73529786730289
12.033074107126595,45.410603383903684
13.146593330540732,45.09078988107162
14.311472125594182,45.3450379733003
15.477443677491028,46.462563971806865
17.047006756879814,46.41739668894676
19.32576902762853,46.63959058043601
21.451909592583824,46.29063689511355
24.136813156792392,47.364452619884524
24.74147194346805,46.044894093649255
25.149070246052418,47.047553135301506
26.060793705720577,47.30908627315278
29.20101262134154,48.08202961371045
31.22807656582949,49.462545759192814
33.260240042253265,54.87169213397199
34.480120931757334,58.57759484218769
35.244686469849015,62.58436993461672
36.05478354308194,62.561057788624396
36.86815888684503,65.12757936146575
37.527455515690164,65.97191614912488
38.43954322763946,66.52120858906878
39.40153350210356,66.49352541570292
40.11182545030688,67.62416449633015
139.99999999999997,67.62416449633015
